 5.98e+2         7.622413e-2     1.738037e-1     7.67295e-3     -8.1889e-4      -6.8337e-5
 5.97e+2         7.754246e-2     1.781224e-1     8.0989e-3      -1.12138e-3     -9.901e-6
 5.96e+2         7.915508e-2     1.815772e-1     8.2412e-3      -1.14924e-3     -1.0212e-4
 5.95e+2         8.050837e-2     1.858513e-1     8.67855e-3     -1.14261e-3     -1.00813e-3
 5.94e+2         8.197241e-2     1.890769e-1     8.89815e-3     -1.19773e-3     -1.05789e-3
 5.93e+2         8.330928e-2     1.929392e-1     9.4162e-3      -1.36184e-3     -1.21456e-3
 5.92e+2         8.45989e-2      1.96955e-1      9.5835e-3      -1.5637e-3      -1.4345e-4
 5.91e+2         8.58549e-2      2.00169e-1      1.00105e-2     -1.1657e-3      -1.02586e-3
 5.90e+2         8.707444e-2     2.039006e-1     1.03186e-2     -1.08332e-3     -9.3396e-5
 5.89e+2         8.85446e-2      2.07368e-1      1.0765e-2      -1.6128e-3      -1.46768e-3
 5.88e+2         8.950214e-2     2.111436e-1     1.11671e-2     -1.57142e-3     -1.43054e-3
 5.87e+2         9.083876e-2     2.143924e-1     1.14824e-2     -1.33228e-3     -1.185e-5
 5.86e+2         9.212563e-2     2.178397e-1     1.195845e-2    -1.13739e-3     -9.8907e-5
 5.85e+2         9.299992e-2     2.211418e-1     1.23288e-2     -1.83476e-3     -1.69924e-3
 5.84e+2         9.398929e-2     2.242121e-1     1.257435e-2    -1.82137e-3     -1.69217e-3
 5.83e+2         9.483412e-2     2.268928e-1     1.29438e-2     -1.59936e-3     -1.46384e-3
 5.82e+2         9.607474e-2     2.299156e-1     1.34891e-2     -1.82822e-3     -1.68094e-3
 5.81e+2         9.671903e-2     2.326147e-1     1.390145e-2    -1.92359e-3     -1.76999e-3
 5.80e+2         9.755469e-2     2.353171e-1     1.429935e-2    -2.02357e-3     -1.86997e-3
 5.79e+2         9.88311e-2      2.38193e-1      1.48075e-2     -2.1193e-3      -1.97314e-3
 5.78e+2         9.941697e-2     2.406523e-1     1.517955e-2    -1.88541e-3     -1.73813e-3
 5.77e+2         1.0018426e-1    2.431644e-1     1.55929e-2     -1.93178e-3     -1.78562e-3
 5.76e+2         1.0093238e-1    2.457512e-1     1.59157e-2     -1.95114e-3     -1.81346e-3
 5.75e+2         1.0162896e-1    2.480794e-1     1.62934e-2     -2.04188e-3     -1.88612e-3
 5.74e+2         1.0230283e-1    2.502777e-1     1.669645e-2    -1.85199e-3     -1.71435e-3
 5.73e+2         1.0322399e-1    2.522311e-1     1.730785e-2    -1.95547e-3     -1.80931e-3
 5.72e+2         1.0386273e-1    2.541587e-1     1.764895e-2    -2.10069e-3     -1.95985e-3
 5.71e+2         1.0420085e-1    2.563585e-1     1.816175e-2    -2.48405e-3     -2.33469e-3
 5.70e+2         1.045446e-1     2.58354e-1      1.8443e-2      -2.3828e-3      -2.24408e-3
 5.69e+2         1.047076e-1     2.58564e-1      1.9148e-2      -3.0948e-3      -2.94432e-3
 5.68e+2         1.0521809e-1    2.607061e-1     1.991635e-2    -2.78977e-3     -2.64673e-3
 5.67e+2         1.0592712e-1    2.626248e-1     2.03828e-2     -2.64536e-3     -2.50132e-3
 5.66e+2         1.0620925e-1    2.641995e-1     2.024375e-2    -2.90025e-3     -2.75297e-3
 5.65e+2         1.063099e-1     2.65069e-1      2.10265e-2     -3.1627e-3      -3.02078e-3
 5.64e+2         1.0662194e-1    2.662816e-1     2.12051e-2     -3.86782e-3     -3.75802e-3
 5.63e+2         1.062889e-1     2.67312e-1      2.16485e-2     -3.4627e-3      -3.3625e-4
 5.62e+2         1.0694552e-1    2.685698e-1     2.22568e-2     -3.30456e-3     -3.21272e-3
 5.61e+2         1.0695529e-1    2.695901e-1     2.255035e-2    -2.91237e-3     -2.76089e-3
 5.60e+2         1.07117e-1      2.69481e-1      2.3183e-2      -2.602e-3       -2.46856e-3
 5.59e+2         1.0720929e-1    2.712421e-1     2.317235e-2    -2.87237e-3     -2.73789e-3
 5.58e+2         1.0775115e-1    2.718875e-1     2.388225e-2    -2.15995e-3     -2.03187e-3
 5.57e+2         1.0785843e-1    2.720217e-1     2.375745e-2    -3.18179e-3     -3.01963e-3
 5.56e+2         1.0782038e-1    2.731322e-1     2.41887e-2     -2.87414e-3     -2.7439e-4
 5.55e+2         1.0760212e-1    2.725088e-1     2.46648e-2     -2.76636e-3     -2.63508e-3
 5.54e+2         1.0786179e-1    2.736501e-1     2.473285e-2    -2.15687e-3     -2.04811e-3
 5.53e+2         1.0756678e-1    2.737822e-1     2.51797e-2     -2.38634e-3     -2.2455e-4
 5.52e+2         1.0744544e-1    2.735736e-1     2.54176e-2     -1.23632e-3     -1.12548e-3
 5.51e+2         1.0691639e-1    2.736601e-1     2.543585e-2    -5.1867e-4      -3.6395e-5
 5.50e+2         1.0697346e-1    2.734224e-1     2.57369e-2      1.662e-5        1.5214e-5
 5.49e+2         1.0604338e-1    2.735382e-1     2.61467e-2     -4.5914e-4      -3.1298e-5
 5.48e+2         1.060299e-1     2.72657e-1      2.61555e-2     -3.637e-4       -2.2386e-5
 5.47e+2         1.0624226e-1    2.720174e-1     2.66049e-2     -7.3878e-4      -6.075e-6
 5.46e+2         1.0554796e-1    2.724174e-1     2.70394e-2     -2.03788e-3     -1.93232e-3
 5.45e+2         1.0532715e-1    2.710385e-1     2.748825e-2    -1.34395e-3     -1.21587e-3
 5.44e+2         1.0528711e-1    2.699619e-1     2.728765e-2    -1.95083e-3     -1.84203e-3
 5.43e+2         1.0476685e-1    2.674795e-1     2.766975e-2    -3.00105e-3     -2.87297e-3
 5.42e+2         1.0406545e-1    2.669155e-1     2.750875e-2    -3.18185e-3     -3.02825e-3
 5.41e+2         1.0355439e-1    2.658571e-1     2.803885e-2    -3.95067e-3     -3.81195e-3
 5.40e+2         1.0362576e-1    2.649624e-1     2.78354e-2     -2.78228e-3     -2.67672e-3
 5.39e+2         1.026787e-1     2.63443e-1      2.79305e-2     -3.3641e-3      -3.23066e-3
 5.38e+2         1.0166237e-1    2.613423e-1     2.806955e-2    -3.35361e-3     -3.24701e-3
 5.37e+2         1.0138478e-1    2.610892e-1     2.84107e-2     -2.98134e-3     -2.87998e-3
 5.36e+2         1.0089576e-1    2.591554e-1     2.83264e-2     -3.17228e-3     -3.00588e-3
 5.35e+2         1.0005766e-1    2.570584e-1     2.87359e-2     -2.79898e-3     -2.64642e-3
 5.34e+2         9.934825e-2     2.553815e-1     2.879275e-2    -3.75125e-3     -3.61037e-3
 5.33e+2         9.867539e-2     2.536271e-1     2.890485e-2    -4.18067e-3     -4.07191e-3
 5.32e+2         9.776984e-2     2.514476e-1     2.88416e-2     -2.95852e-3     -2.81548e-3
 5.31e+2         9.68052e-2      2.49827e-1      2.8532e-2      -3.5336e-3      -3.38748e-3
 5.30e+2         9.652109e-2     2.479261e-1     2.858335e-2    -3.97477e-3     -3.84029e-3
 5.29e+2         9.574593e-2     2.458497e-1     2.884595e-2    -3.77129e-3     -3.62297e-3
 5.28e+2         9.445366e-2     2.434304e-1     2.90239e-2     -3.16498e-3     -3.03578e-3
 5.27e+2         9.373006e-2     2.419514e-1     2.89569e-2     -3.04918e-3     -2.89446e-3
 5.26e+2         9.342299e-2     2.392141e-1     2.876085e-2    -3.21247e-3     -3.06531e-3
 5.25e+2         9.255543e-2     2.365347e-1     2.883245e-2    -3.06179e-3     -2.92731e-3
 5.24e+2         9.145375e-2     2.340385e-1     2.870225e-2    -3.79275e-3     -3.62531e-3
 5.23e+2         9.050574e-2     2.320696e-1     2.85321e-2     -3.15122e-3     -3.00714e-3
 5.22e+2         8.97611e-2      2.28817e-1      2.83675e-2     -3.4303e-3      -3.2671e-4
 5.21e+2         8.913254e-2     2.250796e-1     2.86201e-2     -3.66962e-3     -3.52878e-3
